season,round,series_letter,team_hi,team_lo,winner,hi_won,series_result,points_hi,points_lo,points_diff,wins_hi,wins_lo,wins_diff,win_pct_hi,win_pct_lo,win_pct_diff,goal_diff_hi,goal_diff_lo,goal_diff_diff,points_pct_hi,points_pct_lo,points_pct_diff,goals_for_pg_hi,goals_for_pg_lo,goals_for_pg_diff,goals_against_pg_hi,goals_against_pg_lo,goals_against_pg_diff
20162017,1,C,WSH,TOR,WSH,1,4-2,118,95,23,55,40,15,0.6707317073170732,0.4878048780487805,0.18292682926829273,81,9,72,0.7195121951219512,0.5792682926829268,0.1402439024390244,3.207317073170732,3.0609756097560976,0.14634146341463428,2.2195121951219514,2.951219512195122,-0.7317073170731705
20162017,1,D,PIT,CBJ,PIT,1,4-1,111,108,3,50,50,0,0.6097560975609756,0.6097560975609756,0.0,48,54,-6,0.676829268292683,0.6585365853658537,0.018292682926829285,3.4390243902439024,3.0365853658536586,0.4024390243902438,2.8536585365853657,2.3780487804878048,0.47560975609756095
20162017,1,E,CHI,NSH,NSH,0,4-0,109,94,15,50,41,9,0.6097560975609756,0.5,0.1097560975609756,31,16,15,0.6646341463414634,0.573170731707317,0.09146341463414642,2.975609756097561,2.926829268292683,0.04878048780487809,2.597560975609756,2.731707317073171,-0.13414634146341475
20162017,1,F,MIN,STL,STL,0,4-1,106,99,7,49,46,3,0.5975609756097561,0.5609756097560976,0.03658536585365846,58,17,41,0.6463414634146342,0.6036585365853658,0.04268292682926833,3.2439024390243905,2.865853658536585,0.37804878048780566,2.5365853658536586,2.658536585365854,-0.12195121951219523
20162017,1,G,ANA,CGY,ANA,1,4-0,105,94,11,46,45,1,0.5609756097560976,0.5487804878048781,0.012195121951219523,23,5,18,0.6402439024390244,0.573170731707317,0.06707317073170738,2.7195121951219514,2.756097560975609,-0.03658536585365768,2.4390243902439024,2.6951219512195124,-0.25609756097561
20162017,1,H,EDM,SJS,EDM,1,4-2,103,99,4,47,46,1,0.573170731707317,0.5609756097560976,0.012195121951219412,35,20,15,0.6280487804878049,0.6036585365853658,0.024390243902439046,3.0121951219512195,2.6951219512195124,0.31707317073170715,2.5853658536585367,2.451219512195122,0.13414634146341475
20162017,2,I,NYR,OTT,OTT,0,4-2,102,98,4,48,44,4,0.5853658536585366,0.5365853658536586,0.04878048780487798,36,-2,38,0.6219512195121951,0.5975609756097561,0.024390243902439046,3.1219512195121952,2.5853658536585367,0.5365853658536586,2.682926829268293,2.609756097560976,0.0731707317073167
20162017,2,J,WSH,PIT,PIT,0,4-3,118,111,7,55,50,5,0.6707317073170732,0.6097560975609756,0.060975609756097615,81,48,33,0.7195121951219512,0.676829268292683,0.04268292682926822,3.207317073170732,3.4390243902439024,-0.2317073170731705,2.2195121951219514,2.8536585365853657,-0.6341463414634143
20162017,2,K,STL,NSH,NSH,0,4-2,99,94,5,46,41,5,0.5609756097560976,0.5,0.060975609756097615,17,16,1,0.6036585365853658,0.573170731707317,0.030487804878048808,2.865853658536585,2.926829268292683,-0.06097560975609806,2.658536585365854,2.731707317073171,-0.07317073170731714
20162017,2,L,ANA,EDM,ANA,1,4-3,105,103,2,46,47,-1,0.5609756097560976,0.573170731707317,-0.012195121951219412,23,35,-12,0.6402439024390244,0.6280487804878049,0.012195121951219523,2.7195121951219514,3.0121951219512195,-0.2926829268292681,2.4390243902439024,2.5853658536585367,-0.14634146341463428
20162017,3,M,PIT,OTT,PIT,1,4-3,111,98,13,50,44,6,0.6097560975609756,0.5365853658536586,0.07317073170731703,48,-2,50,0.676829268292683,0.5975609756097561,0.0792682926829269,3.4390243902439024,2.5853658536585367,0.8536585365853657,2.8536585365853657,2.609756097560976,0.24390243902438957
20162017,3,N,ANA,NSH,NSH,0,4-2,105,94,11,46,41,5,0.5609756097560976,0.5,0.060975609756097615,23,16,7,0.6402439024390244,0.573170731707317,0.06707317073170738,2.7195121951219514,2.926829268292683,-0.20731707317073145,2.4390243902439024,2.731707317073171,-0.29268292682926855
20162017,4,O,PIT,NSH,PIT,1,4-2,111,94,17,50,41,9,0.6097560975609756,0.5,0.1097560975609756,48,16,32,0.676829268292683,0.573170731707317,0.10365853658536595,3.4390243902439024,2.926829268292683,0.5121951219512195,2.8536585365853657,2.731707317073171,0.12195121951219479
20172018,1,A,TBL,NJD,TBL,1,4-1,113,97,16,54,44,10,0.6585365853658537,0.5365853658536586,0.12195121951219512,60,4,56,0.6890243902439024,0.5914634146341463,0.09756097560975607,3.609756097560976,3.024390243902439,0.5853658536585371,2.8780487804878048,2.975609756097561,-0.09756097560975618
20172018,1,B,BOS,TOR,BOS,1,4-3,112,105,7,50,49,1,0.6097560975609756,0.5975609756097561,0.012195121951219523,56,45,11,0.6829268292682927,0.6402439024390244,0.04268292682926833,3.292682926829268,3.3780487804878048,-0.08536585365853666,2.609756097560976,2.8292682926829267,-0.21951219512195053
20172018,1,C,WSH,CBJ,WSH,1,4-2,105,97,8,49,45,4,0.5975609756097561,0.5487804878048781,0.04878048780487798,20,12,8,0.6402439024390244,0.5914634146341463,0.04878048780487809,3.158536585365854,2.951219512195122,0.2073170731707319,2.914634146341464,2.804878048780488,0.10975609756097571
20172018,1,D,PIT,PHI,PIT,1,4-2,100,98,2,47,42,5,0.573170731707317,0.5121951219512195,0.060975609756097504,22,8,14,0.6097560975609756,0.5975609756097561,0.012195121951219523,3.317073170731707,3.0609756097560976,0.25609756097560954,3.048780487804878,2.963414634146341,0.0853658536585371
20172018,1,E,NSH,COL,NSH,1,4-2,117,95,22,53,43,10,0.6463414634146342,0.524390243902439,0.12195121951219512,56,20,36,0.7134146341463414,0.5792682926829268,0.13414634146341464,3.256097560975609,3.1341463414634148,0.12195121951219434,2.573170731707317,2.8902439024390243,-0.31707317073170715
20172018,1,F,WPG,MIN,WPG,1,4-1,114,101,13,52,45,7,0.6341463414634146,0.5487804878048781,0.08536585365853655,59,21,38,0.6951219512195121,0.6158536585365854,0.07926829268292679,3.3780487804878048,3.0853658536585367,0.2926829268292681,2.658536585365854,2.8292682926829267,-0.17073170731707288
20172018,1,G,VGK,LAK,VGK,1,4-0,109,98,11,51,45,6,0.6219512195121951,0.5487804878048781,0.07317073170731703,44,36,8,0.6646341463414634,0.5975609756097561,0.06707317073170738,3.317073170731707,2.914634146341464,0.40243902439024337,2.7804878048780486,2.475609756097561,0.30487804878048763
20172018,1,H,ANA,SJS,SJS,0,4-0,101,100,1,44,45,-1,0.5365853658536586,0.5487804878048781,-0.012195121951219523,19,23,-4,0.6158536585365854,0.6097560975609756,0.0060975609756097615,2.865853658536585,3.073170731707317,-0.20731707317073234,2.6341463414634148,2.792682926829268,-0.15853658536585336
20172018,2,I,TBL,BOS,TBL,1,4-1,113,112,1,54,50,4,0.6585365853658537,0.6097560975609756,0.04878048780487809,60,56,4,0.6890243902439024,0.6829268292682927,0.0060975609756096505,3.609756097560976,3.292682926829268,0.31707317073170804,2.8780487804878048,2.609756097560976,0.2682926829268286
20172018,2,J,WSH,PIT,WSH,1,4-2,105,100,5,49,47,2,0.5975609756097561,0.573170731707317,0.024390243902439046,20,22,-2,0.6402439024390244,0.6097560975609756,0.030487804878048808,3.158536585365854,3.317073170731707,-0.15853658536585336,2.914634146341464,3.048780487804878,-0.1341463414634143
20172018,2,K,NSH,WPG,WPG,0,4-3,117,114,3,53,52,1,0.6463414634146342,0.6341463414634146,0.012195121951219523,56,59,-3,0.7134146341463414,0.6951219512195121,0.018292682926829285,3.256097560975609,3.3780487804878048,-0.12195121951219567,2.573170731707317,2.658536585365854,-0.08536585365853666
20172018,2,L,VGK,SJS,VGK,1,4-2,109,100,9,51,45,6,0.6219512195121951,0.5487804878048781,0.07317073170731703,44,23,21,0.6646341463414634,0.6097560975609756,0.054878048780487854,3.317073170731707,3.073170731707317,0.24390243902439002,2.7804878048780486,2.792682926829268,-0.012195121951219523
20172018,3,M,TBL,WSH,WSH,0,4-3,113,105,8,54,49,5,0.6585365853658537,0.5975609756097561,0.060975609756097615,60,20,40,0.6890243902439024,0.6402439024390244,0.04878048780487798,3.609756097560976,3.158536585365854,0.45121951219512235,2.8780487804878048,2.914634146341464,-0.03658536585365901
20172018,3,N,WPG,VGK,VGK,0,4-1,114,109,5,52,51,1,0.6341463414634146,0.6219512195121951,0.012195121951219523,59,44,15,0.6951219512195121,0.6646341463414634,0.030487804878048697,3.3780487804878048,3.317073170731707,0.060975609756097615,2.658536585365854,2.7804878048780486,-0.12195121951219479
20172018,4,O,VGK,WSH,WSH,0,4-1,109,105,4,51,49,2,0.6219512195121951,0.5975609756097561,0.024390243902439046,44,20,24,0.6646341463414634,0.6402439024390244,0.024390243902439046,3.317073170731707,3.158536585365854,0.15853658536585336,2.7804878048780486,2.914634146341464,-0.1341463414634152
20182019,1,A,TBL,CBJ,CBJ,0,4-0,128,98,30,62,47,15,0.7560975609756098,0.573170731707317,0.18292682926829273,103,26,77,0.7804878048780488,0.5975609756097561,0.18292682926829273,3.963414634146341,3.1463414634146343,0.8170731707317067,2.707317073170732,2.8292682926829267,-0.12195121951219479
20182019,1,B,BOS,TOR,BOS,1,4-3,107,100,7,49,46,3,0.5975609756097561,0.5609756097560976,0.03658536585365846,44,35,9,0.6524390243902439,0.6097560975609756,0.04268292682926833,3.158536585365854,3.4878048780487805,-0.3292682926829267,2.6219512195121952,3.0609756097560976,-0.4390243902439024
20182019,1,C,WSH,CAR,CAR,0,4-3,104,99,5,48,46,2,0.5853658536585366,0.5609756097560976,0.024390243902438935,29,22,7,0.6341463414634146,0.6036585365853658,0.030487804878048808,3.3902439024390243,2.9878048780487805,0.4024390243902438,3.0365853658536586,2.7195121951219514,0.31707317073170715
20182019,1,D,NYI,PIT,NYI,1,4-0,103,100,3,48,44,4,0.5853658536585366,0.5365853658536586,0.04878048780487798,32,32,0,0.6280487804878049,0.6097560975609756,0.018292682926829285,2.7804878048780486,3.3292682926829267,-0.5487804878048781,2.3902439024390243,2.9390243902439024,-0.5487804878048781
20182019,1,E,NSH,DAL,DAL,0,4-2,100,93,7,47,43,4,0.573170731707317,0.524390243902439,0.04878048780487798,26,8,18,0.6097560975609756,0.5670731707317073,0.04268292682926833,2.926829268292683,2.5609756097560976,0.36585365853658525,2.609756097560976,2.463414634146341,0.14634146341463516
20182019,1,F,WPG,STL,STL,0,4-2,99,99,0,47,45,2,0.573170731707317,0.5487804878048781,0.024390243902438935,28,24,4,0.6036585365853658,0.6036585365853658,0.0,3.317073170731707,3.0121951219512195,0.30487804878048763,2.975609756097561,2.7195121951219514,0.25609756097560954
20182019,1,G,CGY,COL,COL,0,4-1,107,90,17,50,38,12,0.6097560975609756,0.4634146341463415,0.1463414634146341,62,14,48,0.6524390243902439,0.5487804878048781,0.10365853658536583,3.524390243902439,3.1707317073170733,0.3536585365853657,2.768292682926829,3.0,-0.23170731707317094
20182019,1,H,SJS,VGK,SJS,1,4-3,101,93,8,46,43,3,0.5609756097560976,0.524390243902439,0.03658536585365857,28,19,9,0.6158536585365854,0.5670731707317073,0.04878048780487809,3.524390243902439,3.0365853658536586,0.4878048780487805,3.182926829268293,2.804878048780488,0.37804878048780477
20182019,2,I,BOS,CBJ,BOS,1,4-2,107,98,9,49,47,2,0.5975609756097561,0.573170731707317,0.024390243902439046,44,26,18,0.6524390243902439,0.5975609756097561,0.054878048780487854,3.158536585365854,3.1463414634146343,0.012195121951219523,2.6219512195121952,2.8292682926829267,-0.20731707317073145
20182019,2,J,NYI,CAR,CAR,0,4-0,103,99,4,48,46,2,0.5853658536585366,0.5609756097560976,0.024390243902438935,32,22,10,0.6280487804878049,0.6036585365853658,0.024390243902439046,2.7804878048780486,2.9878048780487805,-0.2073170731707319,2.3902439024390243,2.7195121951219514,-0.3292682926829271
20182019,2,K,STL,DAL,STL,1,4-3,99,93,6,45,43,2,0.5487804878048781,0.524390243902439,0.024390243902439046,24,8,16,0.6036585365853658,0.5670731707317073,0.03658536585365857,3.0121951219512195,2.5609756097560976,0.4512195121951219,2.7195121951219514,2.463414634146341,0.2560975609756104
20182019,2,L,SJS,COL,SJS,1,4-3,101,90,11,46,38,8,0.5609756097560976,0.4634146341463415,0.09756097560975613,28,14,14,0.6158536585365854,0.5487804878048781,0.06707317073170727,3.524390243902439,3.1707317073170733,0.3536585365853657,3.182926829268293,3.0,0.18292682926829285
20182019,3,M,BOS,CAR,BOS,1,4-0,107,99,8,49,46,3,0.5975609756097561,0.5609756097560976,0.03658536585365846,44,22,22,0.6524390243902439,0.6036585365853658,0.04878048780487809,3.158536585365854,2.9878048780487805,0.17073170731707332,2.6219512195121952,2.7195121951219514,-0.09756097560975618
20182019,3,N,SJS,STL,STL,0,4-2,101,99,2,46,45,1,0.5609756097560976,0.5487804878048781,0.012195121951219523,28,24,4,0.6158536585365854,0.6036585365853658,0.012195121951219523,3.524390243902439,3.0121951219512195,0.5121951219512195,3.182926829268293,2.7195121951219514,0.46341463414634143
20182019,4,O,BOS,STL,STL,0,4-3,107,99,8,49,45,4,0.5975609756097561,0.5487804878048781,0.04878048780487798,44,24,20,0.6524390243902439,0.6036585365853658,0.04878048780487809,3.158536585365854,3.0121951219512195,0.14634146341463428,2.6219512195121952,2.7195121951219514,-0.09756097560975618
20192020,1,A,PHI,MTL,PHI,1,4-2,89,71,18,41,31,10,0.5942028985507246,0.4366197183098591,0.15758318024086554,36,-9,45,0.644927536231884,0.5,0.14492753623188404,3.36231884057971,2.9859154929577465,0.3764033476219635,2.840579710144928,3.112676056338028,-0.27209634619309986
20192020,1,B,TBL,CBJ,TBL,1,4-1,92,81,11,43,33,10,0.6142857142857143,0.4714285714285714,0.1428571428571429,50,-7,57,0.6571428571428571,0.5785714285714286,0.07857142857142851,3.5,2.571428571428572,0.9285714285714279,2.7857142857142856,2.6714285714285717,0.11428571428571388
20192020,1,C,WSH,NYI,NYI,0,4-1,90,80,10,41,35,6,0.5942028985507246,0.5147058823529411,0.07949701619778349,25,-1,26,0.6521739130434783,0.5882352941176471,0.06393861892583119,3.4782608695652173,2.823529411764706,0.6547314578005112,3.1159420289855078,2.838235294117647,0.27770673486786057
20192020,1,D,BOS,CAR,BOS,1,4-1,100,81,19,44,38,6,0.6285714285714286,0.5588235294117647,0.06974789915966384,53,29,24,0.7142857142857143,0.5955882352941176,0.11869747899159666,3.242857142857143,3.264705882352941,-0.02184873949579824,2.4857142857142858,2.838235294117647,-0.3525210084033614
20192020,1,E,VGK,CHI,VGK,1,4-1,86,72,14,39,32,7,0.5492957746478874,0.4571428571428571,0.0921529175050303,16,-6,22,0.6056338028169014,0.5142857142857142,0.09134808853118714,3.197183098591549,3.0285714285714285,0.16861167002012056,2.971830985915493,3.1142857142857143,-0.14245472837022133
20192020,1,F,COL,ARI,COL,1,4-1,92,74,18,42,33,9,0.6,0.4714285714285714,0.12857142857142856,46,8,38,0.6571428571428571,0.5285714285714286,0.12857142857142856,3.3857142857142857,2.7857142857142856,0.6000000000000001,2.7285714285714286,2.6714285714285717,0.05714285714285694
20192020,1,G,DAL,CGY,DAL,1,4-2,82,79,3,37,36,1,0.5362318840579711,0.5142857142857142,0.02194616977225683,3,-5,8,0.5942028985507246,0.5642857142857143,0.029917184265010333,2.608695652173913,3.0,-0.3913043478260869,2.565217391304348,3.071428571428572,-0.506211180124224
20192020,1,H,STL,VAN,VAN,0,4-2,94,78,16,42,36,6,0.5915492957746479,0.5217391304347826,0.06981016533986528,32,11,21,0.6619718309859155,0.5652173913043478,0.09675443968156772,3.1690140845070425,3.3043478260869565,-0.13533374157991407,2.718309859154929,3.1449275362318843,-0.4266176770769552
20192020,2,I,PHI,NYI,NYI,0,4-3,89,80,9,41,35,6,0.5942028985507246,0.5147058823529411,0.07949701619778349,36,-1,37,0.644927536231884,0.5882352941176471,0.05669224211423696,3.36231884057971,2.823529411764706,0.5387894288150039,2.840579710144928,2.838235294117647,0.002344416027280971
20192020,2,J,BOS,TBL,TBL,0,4-1,100,92,8,44,43,1,0.6285714285714286,0.6142857142857143,0.014285714285714235,53,50,3,0.7142857142857143,0.6571428571428571,0.05714285714285716,3.242857142857143,3.5,-0.2571428571428571,2.4857142857142858,2.7857142857142856,-0.2999999999999998
20192020,2,K,VGK,VAN,VGK,1,4-3,86,78,8,39,36,3,0.5492957746478874,0.5217391304347826,0.027556644213104775,16,11,5,0.6056338028169014,0.5652173913043478,0.040416411512553596,3.197183098591549,3.3043478260869565,-0.10716472749540751,2.971830985915493,3.1449275362318843,-0.17309655031639126
20192020,2,L,COL,DAL,DAL,0,4-3,92,82,10,42,37,5,0.6,0.5362318840579711,0.06376811594202891,46,3,43,0.6571428571428571,0.5942028985507246,0.06293995859213253,3.3857142857142857,2.608695652173913,0.7770186335403726,2.7285714285714286,2.565217391304348,0.16335403726708053
20192020,3,M,TBL,NYI,TBL,1,4-2,92,80,12,43,35,8,0.6142857142857143,0.5147058823529411,0.0995798319327732,50,-1,51,0.6571428571428571,0.5882352941176471,0.06890756302521006,3.5,2.823529411764706,0.6764705882352939,2.7857142857142856,2.838235294117647,-0.0525210084033616
20192020,3,N,VGK,DAL,DAL,0,4-1,86,82,4,39,37,2,0.5492957746478874,0.5362318840579711,0.013063890589916305,16,3,13,0.6056338028169014,0.5942028985507246,0.011430904266176767,3.197183098591549,2.608695652173913,0.588487446417636,2.971830985915493,2.565217391304348,0.4066135946111449
20192020,4,O,TBL,DAL,TBL,1,4-2,92,82,10,43,37,6,0.6142857142857143,0.5362318840579711,0.07805383022774326,50,3,47,0.6571428571428571,0.5942028985507246,0.06293995859213253,3.5,2.608695652173913,0.8913043478260869,2.7857142857142856,2.565217391304348,0.22049689440993747
20202021,1,A,PIT,NYI,NYI,0,4-2,77,71,6,37,32,5,0.6607142857142857,0.5714285714285714,0.0892857142857143,40,28,12,0.6875,0.6339285714285714,0.0535714285714286,3.5,2.7857142857142856,0.7142857142857144,2.7857142857142856,2.2857142857142856,0.5
20202021,1,B,WSH,BOS,BOS,0,4-1,77,73,4,36,33,3,0.6428571428571429,0.5892857142857143,0.0535714285714286,28,32,-4,0.6875,0.6517857142857143,0.0357142857142857,3.4107142857142856,3.0,0.4107142857142856,2.9107142857142856,2.4285714285714284,0.4821428571428572
20202021,1,C,CAR,NSH,CAR,1,4-2,80,64,16,36,31,5,0.6428571428571429,0.5535714285714286,0.0892857142857143,43,2,41,0.7142857142857143,0.5714285714285714,0.1428571428571429,3.196428571428572,2.7857142857142856,0.4107142857142865,2.4285714285714284,2.75,-0.3214285714285716
20202021,1,D,FLA,TBL,TBL,0,4-2,79,75,4,37,36,1,0.6607142857142857,0.6428571428571429,0.017857142857142794,36,34,2,0.7053571428571429,0.6696428571428571,0.03571428571428581,3.375,3.232142857142857,0.1428571428571428,2.732142857142857,2.625,0.1071428571428572
20202021,1,E,COL,STL,COL,1,4-0,82,63,19,39,27,12,0.6964285714285714,0.4821428571428571,0.2142857142857143,64,-1,65,0.7321428571428571,0.5625,0.1696428571428571,3.517857142857143,3.017857142857143,0.5,2.375,3.0357142857142856,-0.6607142857142856
20202021,1,F,VGK,MIN,VGK,1,4-3,82,75,7,40,35,5,0.7142857142857143,0.625,0.0892857142857143,67,21,46,0.7321428571428571,0.6696428571428571,0.0625,3.4107142857142856,3.232142857142857,0.17857142857142838,2.2142857142857144,2.857142857142857,-0.6428571428571428
20202021,1,G,TOR,MTL,MTL,0,4-3,77,59,18,35,24,11,0.625,0.4285714285714285,0.1964285714285715,39,-9,48,0.6875,0.5267857142857143,0.1607142857142857,3.3392857142857144,2.8392857142857144,0.5,2.642857142857143,3.0,-0.3571428571428572
20202021,1,H,EDM,WPG,WPG,0,4-0,72,63,9,35,30,5,0.625,0.5357142857142857,0.0892857142857143,29,16,13,0.6428571428571429,0.5625,0.0803571428571429,3.267857142857143,3.0357142857142856,0.2321428571428572,2.75,2.75,0.0
20202021,2,I,BOS,NYI,NYI,0,4-2,73,71,2,33,32,1,0.5892857142857143,0.5714285714285714,0.017857142857142905,32,28,4,0.6517857142857143,0.6339285714285714,0.017857142857142905,3.0,2.7857142857142856,0.2142857142857144,2.4285714285714284,2.2857142857142856,0.1428571428571428
20202021,2,J,CAR,TBL,TBL,0,4-1,80,75,5,36,36,0,0.6428571428571429,0.6428571428571429,0.0,43,34,9,0.7142857142857143,0.6696428571428571,0.044642857142857206,3.196428571428572,3.232142857142857,-0.03571428571428514,2.4285714285714284,2.625,-0.19642857142857162
20202021,2,K,COL,VGK,VGK,0,4-2,82,82,0,39,40,-1,0.6964285714285714,0.7142857142857143,-0.017857142857142905,64,67,-3,0.7321428571428571,0.7321428571428571,0.0,3.517857142857143,3.4107142857142856,0.1071428571428572,2.375,2.2142857142857144,0.1607142857142856
20202021,2,L,WPG,MTL,MTL,0,4-0,63,59,4,30,24,6,0.5357142857142857,0.4285714285714285,0.1071428571428572,16,-9,25,0.5625,0.5267857142857143,0.0357142857142857,3.0357142857142856,2.8392857142857144,0.19642857142857117,2.75,3.0,-0.25
20202021,3,M,VGK,MTL,MTL,0,4-2,82,59,23,40,24,16,0.7142857142857143,0.4285714285714285,0.2857142857142858,67,-9,76,0.7321428571428571,0.5267857142857143,0.2053571428571428,3.4107142857142856,2.8392857142857144,0.5714285714285712,2.2142857142857144,3.0,-0.7857142857142856
20202021,3,N,TBL,NYI,TBL,1,4-3,75,71,4,36,32,4,0.6428571428571429,0.5714285714285714,0.07142857142857151,34,28,6,0.6696428571428571,0.6339285714285714,0.0357142857142857,3.232142857142857,2.7857142857142856,0.4464285714285716,2.625,2.2857142857142856,0.3392857142857144
20202021,4,O,TBL,MTL,TBL,1,4-1,75,59,16,36,24,12,0.6428571428571429,0.4285714285714285,0.2142857142857144,34,-9,43,0.6696428571428571,0.5267857142857143,0.1428571428571428,3.232142857142857,2.8392857142857144,0.3928571428571428,2.625,3.0,-0.375
20212022,1,A,FLA,WSH,FLA,1,4-2,122,100,22,58,44,14,0.7073170731707317,0.5365853658536586,0.1707317073170731,94,30,64,0.7439024390243902,0.6097560975609756,0.13414634146341464,4.146341463414634,3.3536585365853657,0.7926829268292686,3.0,2.9878048780487805,0.012195121951219523
20212022,1,B,TOR,TBL,TBL,0,4-3,115,110,5,54,51,3,0.6585365853658537,0.6219512195121951,0.03658536585365857,62,54,8,0.7012195121951219,0.6707317073170732,0.030487804878048697,3.841463414634146,3.5,0.3414634146341462,3.0853658536585367,2.841463414634146,0.24390243902439046
20212022,1,C,CAR,BOS,CAR,1,4-3,116,107,9,54,51,3,0.6585365853658537,0.6219512195121951,0.03658536585365857,76,35,41,0.7073170731707317,0.6524390243902439,0.05487804878048774,3.3902439024390243,3.109756097560976,0.28048780487804814,2.463414634146341,2.682926829268293,-0.21951219512195186
20212022,1,D,NYR,PIT,NYR,1,4-3,110,103,7,52,46,6,0.6341463414634146,0.5609756097560976,0.07317073170731703,47,43,4,0.6707317073170732,0.6280487804878049,0.04268292682926833,3.097560975609756,3.317073170731707,-0.21951219512195097,2.524390243902439,2.792682926829268,-0.26829268292682906
20212022,1,E,COL,NSH,COL,1,4-0,119,97,22,56,45,11,0.6829268292682927,0.5487804878048781,0.13414634146341464,78,14,64,0.725609756097561,0.5914634146341463,0.13414634146341464,3.804878048780488,3.2439024390243905,0.5609756097560976,2.8536585365853657,3.073170731707317,-0.21951219512195141
20212022,1,F,MIN,STL,STL,0,4-2,113,109,4,53,49,4,0.6463414634146342,0.5975609756097561,0.04878048780487809,57,69,-12,0.6890243902439024,0.6646341463414634,0.024390243902438935,3.7804878048780486,3.792682926829268,-0.012195121951219523,3.0853658536585367,2.951219512195122,0.13414634146341475
20212022,1,G,CGY,DAL,CGY,1,4-3,111,98,13,50,46,4,0.6097560975609756,0.5609756097560976,0.04878048780487798,85,-8,93,0.676829268292683,0.5975609756097561,0.0792682926829269,3.573170731707317,2.902439024390244,0.6707317073170733,2.5365853658536586,3.0,-0.46341463414634143
20212022,1,H,EDM,LAK,EDM,1,4-3,104,99,5,49,44,5,0.5975609756097561,0.5365853658536586,0.060975609756097504,38,3,35,0.6341463414634146,0.6036585365853658,0.030487804878048808,3.5365853658536586,2.914634146341464,0.6219512195121948,3.073170731707317,2.8780487804878048,0.19512195121951237
20212022,2,I,FLA,TBL,TBL,0,4-0,122,110,12,58,51,7,0.7073170731707317,0.6219512195121951,0.08536585365853655,94,54,40,0.7439024390243902,0.6707317073170732,0.07317073170731703,4.146341463414634,3.5,0.6463414634146343,3.0,2.841463414634146,0.1585365853658538
20212022,2,J,CAR,NYR,NYR,0,4-3,116,110,6,54,52,2,0.6585365853658537,0.6341463414634146,0.024390243902439046,76,47,29,0.7073170731707317,0.6707317073170732,0.03658536585365846,3.3902439024390243,3.097560975609756,0.2926829268292681,2.463414634146341,2.524390243902439,-0.06097560975609806
20212022,2,K,COL,STL,COL,1,4-2,119,109,10,56,49,7,0.6829268292682927,0.5975609756097561,0.08536585365853666,78,69,9,0.725609756097561,0.6646341463414634,0.060975609756097504,3.804878048780488,3.792682926829268,0.012195121951219967,2.8536585365853657,2.951219512195122,-0.09756097560975618
20212022,2,L,CGY,EDM,EDM,0,4-1,111,104,7,50,49,1,0.6097560975609756,0.5975609756097561,0.012195121951219523,85,38,47,0.676829268292683,0.6341463414634146,0.04268292682926833,3.573170731707317,3.5365853658536586,0.03658536585365857,2.5365853658536586,3.073170731707317,-0.5365853658536586
20212022,3,M,NYR,TBL,TBL,0,4-2,110,110,0,52,51,1,0.6341463414634146,0.6219512195121951,0.012195121951219523,47,54,-7,0.6707317073170732,0.6707317073170732,0.0,3.097560975609756,3.5,-0.4024390243902438,2.524390243902439,2.841463414634146,-0.31707317073170715
20212022,3,N,COL,EDM,COL,1,4-0,119,104,15,56,49,7,0.6829268292682927,0.5975609756097561,0.08536585365853666,78,38,40,0.725609756097561,0.6341463414634146,0.09146341463414631,3.804878048780488,3.5365853658536586,0.2682926829268295,2.8536585365853657,3.073170731707317,-0.21951219512195141
20212022,4,O,COL,TBL,COL,1,4-2,119,110,9,56,51,5,0.6829268292682927,0.6219512195121951,0.060975609756097615,78,54,24,0.725609756097561,0.6707317073170732,0.05487804878048774,3.804878048780488,3.5,0.3048780487804881,2.8536585365853657,2.841463414634146,0.012195121951219523
20222023,1,A,BOS,FLA,FLA,0,4-3,135,92,43,65,42,23,0.7926829268292683,0.5121951219512195,0.2804878048780488,128,17,111,0.823170731707317,0.5609756097560976,0.2621951219512194,3.719512195121952,3.5365853658536586,0.1829268292682933,2.158536585365854,3.3292682926829267,-1.1707317073170729
20222023,1,B,TOR,TBL,TOR,1,4-2,111,98,13,50,46,4,0.6097560975609756,0.5609756097560976,0.04878048780487798,57,29,28,0.676829268292683,0.5975609756097561,0.0792682926829269,3.402439024390244,3.451219512195122,-0.04878048780487809,2.707317073170732,3.097560975609756,-0.3902439024390243
20222023,1,C,CAR,NYI,CAR,1,4-2,113,93,20,52,42,10,0.6341463414634146,0.5121951219512195,0.12195121951219512,53,21,32,0.6890243902439024,0.5670731707317073,0.12195121951219512,3.2439024390243905,2.963414634146341,0.2804878048780495,2.597560975609756,2.707317073170732,-0.10975609756097571
20222023,1,D,NJD,NYR,NJD,1,4-3,112,107,5,52,47,5,0.6341463414634146,0.573170731707317,0.060975609756097615,65,58,7,0.6829268292682927,0.6524390243902439,0.030487804878048808,3.548780487804878,3.3780487804878048,0.17073170731707332,2.756097560975609,2.6707317073170733,0.08536585365853577
20222023,1,E,COL,SEA,SEA,0,4-3,109,100,9,51,46,5,0.6219512195121951,0.5609756097560976,0.060975609756097504,54,33,21,0.6646341463414634,0.6097560975609756,0.054878048780487854,3.414634146341464,3.524390243902439,-0.10975609756097526,2.756097560975609,3.1219512195121952,-0.36585365853658613
